VIDEO_ID	VIDEO_NAME	SENTENCE_ID	SENTENCE_NAME	START_REALIGNED	END_REALIGNED	SENTENCE	row_duration_sec	duration_sec	word_count
a0te0H5ms1Y	a0te0H5ms1Y-9-rgb_front	a0te0H5ms1Y_5	a0te0H5ms1Y_5-9-rgb_front	30.86	33.92	First, take off a couple strips of masking tape.	3.0600000000000023	3.0600000000000023	9
a0te0H5ms1Y	a0te0H5ms1Y-9-rgb_front	a0te0H5ms1Y_7	a0te0H5ms1Y_7-9-rgb_front	56.72	59.52	You put your masking tape on here.	2.8000000000000043	2.8000000000000043	7
a0te0H5ms1Y	a0te0H5ms1Y-9-rgb_front	a0te0H5ms1Y_8	a0te0H5ms1Y_8-9-rgb_front	59.76	61.57	Now, we're going to fill around here with paint.	1.8100000000000025	1.8100000000000023	9
a0te0H5ms1Y	a0te0H5ms1Y-9-rgb_front	a0te0H5ms1Y_9	a0te0H5ms1Y_9-9-rgb_front	61.74	64.87	And just go nuts on this, you know.	3.1300000000000026	3.1300000000000026	8
a3kZdrIq20o	a3kZdrIq20o-8-rgb_front	a3kZdrIq20o_2	a3kZdrIq20o_2-8-rgb_front	2.48	9.54	In this video clip I will be showing you step 1 for installing a smoke detector.	7.059999999999999	7.059999999999999	16
a3kZdrIq20o	a3kZdrIq20o-8-rgb_front	a3kZdrIq20o_3	a3kZdrIq20o_3-8-rgb_front	10.2	15.68	Now there should be a smoke detector installed in every room of your house including every hallway.	5.48	5.48	17
a3kZdrIq20o	a3kZdrIq20o-8-rgb_front	a3kZdrIq20o_4	a3kZdrIq20o_4-8-rgb_front	16.29	21.14	This room does not have a smoke detector in it so we need to find a good location for it.	4.850000000000001	4.850000000000001	20
a3kZdrIq20o	a3kZdrIq20o-8-rgb_front	a3kZdrIq20o_5	a3kZdrIq20o_5-8-rgb_front	21.93	29.69	The smoke detector that I have chosen happens to detect smoke and carbon monoxide.	7.760000000000002	7.760000000000002	14
a3kZdrIq20o	a3kZdrIq20o-8-rgb_front	a3kZdrIq20o_6	a3kZdrIq20o_6-8-rgb_front	30.51	34.35	If you take a look at the packing, you will notice that this is designed for 4 bedrooms.	3.84	3.84	18
a3kZdrIq20o	a3kZdrIq20o-8-rgb_front	a3kZdrIq20o_7	a3kZdrIq20o_7-8-rgb_front	34.53	40.81	They do have other smoke detectors that are designed for kitchens, hallways or other rooms of the house.	6.280000000000001	6.280000000000001	18
a4MsS36gmRE	a4MsS36gmRE-3-rgb_front	a4MsS36gmRE_1	a4MsS36gmRE_1-3-rgb_front	10.58	17.85	I don't want black thread showing on my green fabric because it's really pretty and I just want something that matches like this thread that I chose.	7.270000000000001	7.270000000000001	27
a4MsS36gmRE	a4MsS36gmRE-3-rgb_front	a4MsS36gmRE_10	a4MsS36gmRE_10-3-rgb_front	44.79	49.45	I like to back stitch on these straps also.	4.660000000000004	4.660000000000004	9
a4MsS36gmRE	a4MsS36gmRE-3-rgb_front	a4MsS36gmRE_11	a4MsS36gmRE_11-3-rgb_front	50.22	53.33	You can't never sew the straps too many times.	3.1099999999999994	3.1099999999999994	9
a4MsS36gmRE	a4MsS36gmRE-3-rgb_front	a4MsS36gmRE_13	a4MsS36gmRE_13-3-rgb_front	55.99	63.16	We're almost done here.	7.169999999999995	7.169999999999995	4
a4MsS36gmRE	a4MsS36gmRE-3-rgb_front	a4MsS36gmRE_14	a4MsS36gmRE_14-3-rgb_front	73.15	80.53	Okay, all we have left to do now is to sew two buttons on; one on the inside and one on the outside.	7.3799999999999955	7.3799999999999955	23
a4MsS36gmRE	a4MsS36gmRE-3-rgb_front	a4MsS36gmRE_2	a4MsS36gmRE_2-3-rgb_front	18.33	20.46	If you notice it's a really good color for that.	2.1300000000000026	2.1300000000000026	10
a4MsS36gmRE	a4MsS36gmRE-3-rgb_front	a4MsS36gmRE_3	a4MsS36gmRE_3-3-rgb_front	20.92	23.08	And the outside of course is going to be black.	2.1599999999999966	2.1599999999999966	10
a4MsS36gmRE	a4MsS36gmRE-3-rgb_front	a4MsS36gmRE_4	a4MsS36gmRE_4-3-rgb_front	23.75	28.77	So I have you know this funky little color for the green on top, the black is on bottom.	5.02	5.02	19
a4MsS36gmRE	a4MsS36gmRE-3-rgb_front	a4MsS36gmRE_5	a4MsS36gmRE_5-3-rgb_front	29.51	32.05	I'm going to go ahead and sew this closed.	2.539999999999996	2.5399999999999956	9
a4MsS36gmRE	a4MsS36gmRE-3-rgb_front	a4MsS36gmRE_6	a4MsS36gmRE_6-3-rgb_front	32.74	34.28	You just line these up together.	1.5399999999999991	1.5399999999999991	6
a4MsS36gmRE	a4MsS36gmRE-3-rgb_front	a4MsS36gmRE_7	a4MsS36gmRE_7-3-rgb_front	34.69	37.68	I like to start right here on the button catch.	2.990000000000002	2.990000000000002	10
a4MsS36gmRE	a4MsS36gmRE-3-rgb_front	a4MsS36gmRE_9	a4MsS36gmRE_9-3-rgb_front	39.71	41.63	And we're just going to go right around the lip.	1.9200000000000017	1.9200000000000017	10
a5BJCnXAxWU	a5BJCnXAxWU-8-rgb_front	a5BJCnXAxWU_0	a5BJCnXAxWU_0-8-rgb_front	2.7	8.04	Okay so as you can see we have our plant pot here, it's been drying on our racks for a little while.	5.339999999999999	5.339999999999999	22
a5BJCnXAxWU	a5BJCnXAxWU-8-rgb_front	a5BJCnXAxWU_1	a5BJCnXAxWU_1-8-rgb_front	8.32	11.81	And we will see if it's, there we go, yes it's popped right off of there.	3.49	3.49	16
a5BJCnXAxWU	a5BJCnXAxWU-8-rgb_front	a5BJCnXAxWU_11	a5BJCnXAxWU_11-8-rgb_front	62.39	65.14	You can do this with water or different kinds.	2.75	2.75	9
a5BJCnXAxWU	a5BJCnXAxWU-8-rgb_front	a5BJCnXAxWU_12	a5BJCnXAxWU_12-8-rgb_front	65.21	70.42	Some bats come with rings already on them to help with this.	5.210000000000008	5.210000000000008	12
a5BJCnXAxWU	a5BJCnXAxWU-8-rgb_front	a5BJCnXAxWU_13	a5BJCnXAxWU_13-8-rgb_front	70.57	75.32	But as you can see I'm simply giving myself some concentric circles.	4.75	4.75	12
a5BJCnXAxWU	a5BJCnXAxWU-8-rgb_front	a5BJCnXAxWU_15	a5BJCnXAxWU_15-8-rgb_front	92.09	94.77	This really does make life so much easier in the long run.	2.6799999999999926	2.6799999999999926	12
a5BJCnXAxWU	a5BJCnXAxWU-8-rgb_front	a5BJCnXAxWU_18	a5BJCnXAxWU_18-8-rgb_front	108.85	111.07	And we're ready to center this pot onto the wheel.	2.219999999999999	2.219999999999999	10
a5BJCnXAxWU	a5BJCnXAxWU-8-rgb_front	a5BJCnXAxWU_19	a5BJCnXAxWU_19-8-rgb_front	111.11	113.09	And I will be showing you how to do that next.	1.980000000000004	1.980000000000004	11
a5BJCnXAxWU	a5BJCnXAxWU-8-rgb_front	a5BJCnXAxWU_2	a5BJCnXAxWU_2-8-rgb_front	14.52	18.72	So now we can see what we have is a pot that is ready to be trimmed.	4.199999999999999	4.199999999999999	17
a5BJCnXAxWU	a5BJCnXAxWU-8-rgb_front	a5BJCnXAxWU_4	a5BJCnXAxWU_4-8-rgb_front	28.68	32.32	What I have here is just a regular bat on the wheel.	3.640000000000001	3.6400000000000006	12
a5BJCnXAxWU	a5BJCnXAxWU-8-rgb_front	a5BJCnXAxWU_5	a5BJCnXAxWU_5-8-rgb_front	32.42	37.97	We can get different kinds of bats for trimming, some come with a piece of carpet or felt on top.	5.549999999999997	5.549999999999997	20
a5BJCnXAxWU	a5BJCnXAxWU-8-rgb_front	a5BJCnXAxWU_6	a5BJCnXAxWU_6-8-rgb_front	38.72	42.35	So that we can place a pot on and it won't slip around.	3.6300000000000026	3.6300000000000026	13
a5BJCnXAxWU	a5BJCnXAxWU-8-rgb_front	a5BJCnXAxWU_7	a5BJCnXAxWU_7-8-rgb_front	42.68	47.02	They also make what's called a giffen grip which has a gear inside it.	4.340000000000003	4.340000000000003	14
a5BJCnXAxWU	a5BJCnXAxWU-8-rgb_front	a5BJCnXAxWU_8	a5BJCnXAxWU_8-8-rgb_front	47.18	49.85	Which will center the pot for you as you turn the wheel.	2.6700000000000017	2.6700000000000017	12
a5BJCnXAxWU	a5BJCnXAxWU-8-rgb_front	a5BJCnXAxWU_9	a5BJCnXAxWU_9-8-rgb_front	49.92	52.96	However I just have a regular bat here that you'll find in any ceramic studio.	3.039999999999999	3.039999999999999	15
a6BASjKKw1U	a6BASjKKw1U-5-rgb_front	a6BASjKKw1U_13	a6BASjKKw1U_13-5-rgb_front	74.38	76.28	The thumb represents the universe.	1.9000000000000057	1.9000000000000057	5
a6BASjKKw1U	a6BASjKKw1U-5-rgb_front	a6BASjKKw1U_15	a6BASjKKw1U_15-5-rgb_front	85.87	88.79	Thereby connecting Willy's heart to the heart of the universe.	2.9200000000000017	2.9200000000000017	10
a6BASjKKw1U	a6BASjKKw1U-5-rgb_front	a6BASjKKw1U_18	a6BASjKKw1U_18-5-rgb_front	99.94	103.99	And that was the Yoga Kiss.	4.049999999999997	4.049999999999997	6
a6BASjKKw1U	a6BASjKKw1U-5-rgb_front	a6BASjKKw1U_3	a6BASjKKw1U_3-5-rgb_front	9.64	13.18	Willy is going to help me demonstrate the Yoga Kiss.	3.539999999999999	3.539999999999999	10
a6BASjKKw1U	a6BASjKKw1U-5-rgb_front	a6BASjKKw1U_5	a6BASjKKw1U_5-5-rgb_front	21.95	29.48	He's squeezing through his thighs, pulling his calves into his shins, pressing through his heels and pulling his toes back towards his knees.	7.530000000000001	7.530000000000001	23
a6BASjKKw1U	a6BASjKKw1U-5-rgb_front	a6BASjKKw1U_8	a6BASjKKw1U_8-5-rgb_front	42.03	49.09	He's going to inhale and reach his arms forward, and he's going to take them around and place them on the ground underneath his legs.	7.060000000000002	7.060000000000002	25
a6xKFGeHX4A	a6xKFGeHX4A-5-rgb_front	a6xKFGeHX4A_11	a6xKFGeHX4A_11-5-rgb_front	95.34	97.4	This is a wonderful carrier.	2.0600000000000023	2.0600000000000023	5
a6xKFGeHX4A	a6xKFGeHX4A-5-rgb_front	a6xKFGeHX4A_13	a6xKFGeHX4A_13-5-rgb_front	111.2	117.09	You should not leave your rat unattended in a car or anywhere.	5.890000000000001	5.890000000000001	12
a6xKFGeHX4A	a6xKFGeHX4A-5-rgb_front	a6xKFGeHX4A_14	a6xKFGeHX4A_14-5-rgb_front	118.3	125.44	The second one I am going to show you is this carrier, this is my favorite one.	7.140000000000001	7.140000000000001	17
a6xKFGeHX4A	a6xKFGeHX4A-5-rgb_front	a6xKFGeHX4A_15	a6xKFGeHX4A_15-5-rgb_front	126.38	132.99	This has a little door, so put your rat in the little door, and zip it up.	6.610000000000014	6.610000000000014	17
a6xKFGeHX4A	a6xKFGeHX4A-5-rgb_front	a6xKFGeHX4A_16	a6xKFGeHX4A_16-5-rgb_front	133.22	140.96	And it has lots of different windows, it has plastic windows, and doors that also opens this way.	7.740000000000009	7.740000000000009	18
a6xKFGeHX4A	a6xKFGeHX4A-5-rgb_front	a6xKFGeHX4A_17	a6xKFGeHX4A_17-5-rgb_front	141.64	148.8	It has two handles, this is like the Gucci bag to rat carriers.	7.160000000000025	7.160000000000025	13
a6xKFGeHX4A	a6xKFGeHX4A-5-rgb_front	a6xKFGeHX4A_18	a6xKFGeHX4A_18-5-rgb_front	158.45	161.69	You can also carry multiple rats in this carrier.	3.240000000000009	3.240000000000009	9
a6xKFGeHX4A	a6xKFGeHX4A-5-rgb_front	a6xKFGeHX4A_21	a6xKFGeHX4A_21-5-rgb_front	203.13	208.1	You put your rat inside and zip it up.	4.969999999999999	4.969999999999999	9
a6xKFGeHX4A	a6xKFGeHX4A-5-rgb_front	a6xKFGeHX4A_22	a6xKFGeHX4A_22-5-rgb_front	214.49	220.67	But as you can see, you rat can sneak out in the front.	6.179999999999978	6.179999999999978	13
a6xKFGeHX4A	a6xKFGeHX4A-5-rgb_front	a6xKFGeHX4A_3	a6xKFGeHX4A_3-5-rgb_front	26.41	33.74	It is fun to take your pet rat to your friend's house or maybe you may be going to the veterinarian or maybe you may be going to a rat show.	7.330000000000002	7.330000000000002	31
a6xKFGeHX4A	a6xKFGeHX4A-5-rgb_front	a6xKFGeHX4A_4	a6xKFGeHX4A_4-5-rgb_front	34.18	42.11	I have here four different travel cases for your rat.	7.93	7.93	10
a6xKFGeHX4A	a6xKFGeHX4A-5-rgb_front	a6xKFGeHX4A_5	a6xKFGeHX4A_5-5-rgb_front	42.32	49.18	This one is an awesome one, I love this one, the top of it zips open.	6.859999999999999	6.859999999999999	16
a6xKFGeHX4A	a6xKFGeHX4A-5-rgb_front	a6xKFGeHX4A_6	a6xKFGeHX4A_6-5-rgb_front	49.64	55.01	It has a little window in it so your rat can get air.	5.369999999999997	5.369999999999997	13
a6xKFGeHX4A	a6xKFGeHX4A-5-rgb_front	a6xKFGeHX4A_9	a6xKFGeHX4A_9-5-rgb_front	81.13	84.7	The great thing about this one is that it is a back pack.	3.5700000000000074	3.5700000000000074	13
a7BqyLnTfqo	a7BqyLnTfqo-5-rgb_front	a7BqyLnTfqo_0	a7BqyLnTfqo_0-5-rgb_front	0.23	5.89	Hi this is Brenda and today we are working on our pop-up cards.	5.659999999999999	5.659999999999999	13
a7BqyLnTfqo	a7BqyLnTfqo-5-rgb_front	a7BqyLnTfqo_1	a7BqyLnTfqo_1-5-rgb_front	5.9	7.48	Project today will be a snowman.	1.58	1.58	6
a7BqyLnTfqo	a7BqyLnTfqo-5-rgb_front	a7BqyLnTfqo_12	a7BqyLnTfqo_12-5-rgb_front	91.08	94.96	This is what it looks like from the side angle.	3.879999999999996	3.8799999999999955	10
a7BqyLnTfqo	a7BqyLnTfqo-5-rgb_front	a7BqyLnTfqo_14	a7BqyLnTfqo_14-5-rgb_front	107.65	112.32	Iâve added some glitter to look like snow.	4.669999999999988	4.6699999999999875	8
a7BqyLnTfqo	a7BqyLnTfqo-5-rgb_front	a7BqyLnTfqo_15	a7BqyLnTfqo_15-5-rgb_front	112.59	116.31	Iâve embellished it with a few little snowflakes.	3.719999999999999	3.719999999999999	8
a7BqyLnTfqo	a7BqyLnTfqo-5-rgb_front	a7BqyLnTfqo_16	a7BqyLnTfqo_16-5-rgb_front	116.33	119.04	You can use different colors if you like.	2.710000000000008	2.710000000000008	8
a7BqyLnTfqo	a7BqyLnTfqo-5-rgb_front	a7BqyLnTfqo_4	a7BqyLnTfqo_4-5-rgb_front	26.99	29.71	It is also a 5 x 8.	2.7200000000000024	2.7200000000000024	7
a7BqyLnTfqo	a7BqyLnTfqo-5-rgb_front	a7BqyLnTfqo_5	a7BqyLnTfqo_5-5-rgb_front	29.87	36.37	It can be any color that you like and it will be covering up our cuttings that we are going to be making on our index cards.	6.4999999999999964	6.4999999999999964	27
a7BqyLnTfqo	a7BqyLnTfqo-5-rgb_front	a7BqyLnTfqo_6	a7BqyLnTfqo_6-5-rgb_front	36.41	40.16	First we will take our marker; any color that you like.	3.75	3.75	11
a7BqyLnTfqo	a7BqyLnTfqo-5-rgb_front	a7BqyLnTfqo_8	a7BqyLnTfqo_8-5-rgb_front	53.93	58.86	For times sake, I am going to show you the finished product like this.	4.93	4.93	14
a7BqyLnTfqo	a7BqyLnTfqo-5-rgb_front	a7BqyLnTfqo_9	a7BqyLnTfqo_9-5-rgb_front	59.64	62.17	Hereâs our little snowman.	2.530000000000001	2.530000000000001	4
a8QR93muFQ0	a8QR93muFQ0-8-rgb_front	a8QR93muFQ0_0	a8QR93muFQ0_0-8-rgb_front	0.61	5.06	Hi I'm Amelia and I'm going to discuss how to straighten curly hair.	4.449999999999999	4.449999999999999	13
a8QR93muFQ0	a8QR93muFQ0-8-rgb_front	a8QR93muFQ0_10	a8QR93muFQ0_10-8-rgb_front	53.17	56.4	In other words a straightening shampoo and a straightening balm.	3.229999999999997	3.229999999999997	10
a8QR93muFQ0	a8QR93muFQ0-8-rgb_front	a8QR93muFQ0_11	a8QR93muFQ0_11-8-rgb_front	56.53	59.65	What a straightening balm is going to do is it is actually going to coat the hair.	3.119999999999997	3.1199999999999974	17
a8QR93muFQ0	a8QR93muFQ0-8-rgb_front	a8QR93muFQ0_4	a8QR93muFQ0_4-8-rgb_front	17.48	20.4	The other way is with a straightening balm and heat.	2.919999999999998	2.919999999999998	10
a8QR93muFQ0	a8QR93muFQ0-8-rgb_front	a8QR93muFQ0_6	a8QR93muFQ0_6-8-rgb_front	31.28	35.69	With the relaxer you just want to be sure that you don't double up on chemical services.	4.409999999999997	4.409999999999997	17
a8QR93muFQ0	a8QR93muFQ0-8-rgb_front	a8QR93muFQ0_7	a8QR93muFQ0_7-8-rgb_front	36.23	41.08	You don't want to have already bleached or colored your hair in order to get the best results.	4.850000000000001	4.850000000000001	18
a8QR93muFQ0	a8QR93muFQ0-8-rgb_front	a8QR93muFQ0_8	a8QR93muFQ0_8-8-rgb_front	41.97	48.8	You always want to make sure that that hair hasn't been touched by any other chemical service because that way it will stay the longest and also your hair won't have any breakage.	6.829999999999998	6.829999999999998	33
a8QR93muFQ0	a8QR93muFQ0-8-rgb_front	a8QR93muFQ0_9	a8QR93muFQ0_9-8-rgb_front	49.32	52.67	With the blow dryer you always want to make sure that you are using straightening products.	3.3500000000000014	3.3500000000000014	16
a8phf6lZ3pM	a8phf6lZ3pM-5-rgb_front	a8phf6lZ3pM_6	a8phf6lZ3pM_6-5-rgb_front	81.83	86.83	Stay tuned for the next segment where I will begin to explain the elements of design.	5.0	5.0	16
a8zoNzPmXik	a8zoNzPmXik-8-rgb_front	a8zoNzPmXik_0	a8zoNzPmXik_0-8-rgb_front	1.48	7.11	In this next segment, I want to talk to you about the trailer hitch lighting.	5.630000000000001	5.630000000000001	15
a8zoNzPmXik	a8zoNzPmXik-8-rgb_front	a8zoNzPmXik_1	a8zoNzPmXik_1-8-rgb_front	7.12	13.65	The trailer has lights so you've got to be able to plug it in to your vehicle lights.	6.53	6.53	18
a8zoNzPmXik	a8zoNzPmXik-8-rgb_front	a8zoNzPmXik_11	a8zoNzPmXik_11-8-rgb_front	83.68	87.4	It's a little four, flat, four pin plug.	3.719999999999999	3.719999999999999	8
a8zoNzPmXik	a8zoNzPmXik-8-rgb_front	a8zoNzPmXik_12	a8zoNzPmXik_12-8-rgb_front	87.43	90.43	It's pretty common, most vehicles have them.	3.0	3.0	7
a8zoNzPmXik	a8zoNzPmXik-8-rgb_front	a8zoNzPmXik_13	a8zoNzPmXik_13-8-rgb_front	90.45	94.94	This is what's going to be on your vehicle and it's very simple to use.	4.489999999999995	4.489999999999995	15
a8zoNzPmXik	a8zoNzPmXik-8-rgb_front	a8zoNzPmXik_15	a8zoNzPmXik_15-8-rgb_front	103.9	110.1	So when you hook it up make sure you plug your lights in so the people behind you can see what you're doing.	6.199999999999989	6.199999999999989	23
a8zoNzPmXik	a8zoNzPmXik-8-rgb_front	a8zoNzPmXik_2	a8zoNzPmXik_2-8-rgb_front	13.71	16.9	You have brake lights, turn signals, so you can warn the people behind you when you're stopping.	3.1899999999999977	3.1899999999999977	17
a8zoNzPmXik	a8zoNzPmXik-8-rgb_front	a8zoNzPmXik_3	a8zoNzPmXik_3-8-rgb_front	17.16	24.22	This vehicle came with a towing package installed on it so because it came with a towing package it also has trailer brakes.	7.059999999999999	7.059999999999999	23
a8zoNzPmXik	a8zoNzPmXik-8-rgb_front	a8zoNzPmXik_4	a8zoNzPmXik_4-8-rgb_front	24.41	25.98	This is the kind of plug in that you're going to have for trailer brakes.	1.5700000000000005	1.5700000000000003	15
a8zoNzPmXik	a8zoNzPmXik-8-rgb_front	a8zoNzPmXik_5	a8zoNzPmXik_5-8-rgb_front	26.01	30.52	It's larger and more round and it's got like a 5 pin plug in, 6 pin plug in inside.	4.509999999999998	4.509999999999998	19
a8zoNzPmXik	a8zoNzPmXik-8-rgb_front	a8zoNzPmXik_6	a8zoNzPmXik_6-8-rgb_front	34.76	40.83	So when you plug it in, you're trailer brakes will actually operate off of the vehicle itself.	6.07	6.07	17
a8zoNzPmXik	a8zoNzPmXik-8-rgb_front	a8zoNzPmXik_7	a8zoNzPmXik_7-8-rgb_front	40.88	44.99	Some vehicles you're going to have to wire the brakes yourself.	4.109999999999999	4.109999999999999	11
a8zoNzPmXik	a8zoNzPmXik-8-rgb_front	a8zoNzPmXik_8	a8zoNzPmXik_8-8-rgb_front	42.71	44.32	You're going to have to wire the lights yourself.	1.6099999999999994	1.6099999999999994	9
a9CgIaOL6WQ	a9CgIaOL6WQ-5-rgb_front	a9CgIaOL6WQ_1	a9CgIaOL6WQ_1-5-rgb_front	13.7	15.85	We're gonna roll this beautiful hair today.	2.1500000000000004	2.1500000000000004	7
a9CgIaOL6WQ	a9CgIaOL6WQ-5-rgb_front	a9CgIaOL6WQ_10	a9CgIaOL6WQ_10-5-rgb_front	51.71	56.74	Or maybe the customer wants a more tighter curl.	5.030000000000001	5.030000000000001	9
a9CgIaOL6WQ	a9CgIaOL6WQ-5-rgb_front	a9CgIaOL6WQ_11	a9CgIaOL6WQ_11-5-rgb_front	56.74	64.37	Wavy like Hollywood now in days and she might want something like this or this.	7.630000000000003	7.630000000000003	15
a9CgIaOL6WQ	a9CgIaOL6WQ-5-rgb_front	a9CgIaOL6WQ_12	a9CgIaOL6WQ_12-5-rgb_front	64.45	68.1	There's many different types of rollers you know.	3.649999999999992	3.6499999999999915	8
a9CgIaOL6WQ	a9CgIaOL6WQ-5-rgb_front	a9CgIaOL6WQ_14	a9CgIaOL6WQ_14-5-rgb_front	78.7	86.28	Because if it tangles in it you can't get a smooth look.	7.579999999999998	7.579999999999998	12
a9CgIaOL6WQ	a9CgIaOL6WQ-5-rgb_front	a9CgIaOL6WQ_2	a9CgIaOL6WQ_2-5-rgb_front	15.86	20.0	She has curly hair but it tense to frizz a lot.	4.140000000000001	4.140000000000001	11
a9CgIaOL6WQ	a9CgIaOL6WQ-5-rgb_front	a9CgIaOL6WQ_3	a9CgIaOL6WQ_3-5-rgb_front	19.98	26.65	So a great way to control frizz is to do a great roller set, a good roller set.	6.669999999999998	6.669999999999998	18
a9CgIaOL6WQ	a9CgIaOL6WQ-5-rgb_front	a9CgIaOL6WQ_4	a9CgIaOL6WQ_4-5-rgb_front	27.77	33.61	But it really is essential to learn to roll a set properly when you are dealing with curly hair, wavy hair, or frizzy hair.	5.84	5.84	24
a9CgIaOL6WQ	a9CgIaOL6WQ-5-rgb_front	a9CgIaOL6WQ_5	a9CgIaOL6WQ_5-5-rgb_front	35.46	41.42	So we're going to go ahead and look at the hair and see which kind of rollers we want to use.	5.960000000000001	5.960000000000001	21
a9CgIaOL6WQ	a9CgIaOL6WQ-5-rgb_front	a9CgIaOL6WQ_6	a9CgIaOL6WQ_6-5-rgb_front	41.43	45.52	Also, ask the customer what kind of wave she wants her hair to flow.	4.090000000000003	4.090000000000003	14
a9CgIaOL6WQ	a9CgIaOL6WQ-5-rgb_front	a9CgIaOL6WQ_7	a9CgIaOL6WQ_7-5-rgb_front	45.54	47.53	Maybe she wants a straighter look.	1.990000000000002	1.990000000000002	6
a9CgIaOL6WQ	a9CgIaOL6WQ-5-rgb_front	a9CgIaOL6WQ_8	a9CgIaOL6WQ_8-5-rgb_front	47.55	51.7	When I roll it, so I'll use big rollers.	4.150000000000006	4.150000000000006	9
a9abAEFmEQQ	a9abAEFmEQQ-5-rgb_front	a9abAEFmEQQ_1	a9abAEFmEQQ_1-5-rgb_front	13.47	17.06	I'm going to go ahead and have a little bit of this now.	3.589999999999998	3.589999999999998	13
a9abAEFmEQQ	a9abAEFmEQQ-5-rgb_front	a9abAEFmEQQ_3	a9abAEFmEQQ_3-5-rgb_front	35.86	42.15	I'm going to take some of the salad with that with the garlic and a little bit of the cheese.	6.289999999999999	6.289999999999999	20
a9abAEFmEQQ	a9abAEFmEQQ-5-rgb_front	a9abAEFmEQQ_5	a9abAEFmEQQ_5-5-rgb_front	60.57	66.68	I cook it thorough, some people like it more pink.	6.110000000000007	6.1100000000000065	10
a9abAEFmEQQ	a9abAEFmEQQ-5-rgb_front	a9abAEFmEQQ_6	a9abAEFmEQQ_6-5-rgb_front	67.37	70.51	I would be more of a deeper pink.	3.140000000000001	3.1400000000000006	8
a9abAEFmEQQ	a9abAEFmEQQ-5-rgb_front	a9abAEFmEQQ_7	a9abAEFmEQQ_7-5-rgb_front	70.55	76.88	I like it cooked like this cause I like the little toasty to the salmon.	6.329999999999998	6.329999999999998	15
a9abAEFmEQQ	a9abAEFmEQQ-5-rgb_front	a9abAEFmEQQ_8	a9abAEFmEQQ_8-5-rgb_front	76.9	82.41	This is the way to eat this just go ahead and dig in.	5.509999999999991	5.509999999999991	13
aAJxGyiEEHU	aAJxGyiEEHU-5-rgb_front	aAJxGyiEEHU_1	aAJxGyiEEHU_1-5-rgb_front	12.28	18.95	There's 3 main body movements we can do in our kayaks without using our kayak paddle.	6.67	6.67	16
aAJxGyiEEHU	aAJxGyiEEHU-5-rgb_front	aAJxGyiEEHU_2	aAJxGyiEEHU_2-5-rgb_front	15.67	17.25	One is forward and back motion.	1.58	1.58	6
aAJxGyiEEHU	aAJxGyiEEHU-5-rgb_front	aAJxGyiEEHU_5	aAJxGyiEEHU_5-5-rgb_front	38.11	42.35	To demonstrate this, I'll move my boat without even taking a stroke.	4.240000000000002	4.240000000000002	12
aAJxGyiEEHU	aAJxGyiEEHU-5-rgb_front	aAJxGyiEEHU_8	aAJxGyiEEHU_8-5-rgb_front	69.38	74.03	The more aggressive you get with it, the more vertical you can become.	4.650000000000006	4.650000000000006	13
aAbdm-MtiSw	aAbdm-MtiSw-3-rgb_front	aAbdm-MtiSw_0	aAbdm-MtiSw_0-3-rgb_front	1.09	4.32	Here we have a really fun style of skirt.	3.2300000000000004	3.2300000000000004	9
aAbdm-MtiSw	aAbdm-MtiSw-3-rgb_front	aAbdm-MtiSw_1	aAbdm-MtiSw_1-3-rgb_front	4.51	8.97	Sometimes it boarders on trendy, sometimes it doesn't, it just depends.	4.460000000000001	4.460000000000001	11
aAbdm-MtiSw	aAbdm-MtiSw-3-rgb_front	aAbdm-MtiSw_2	aAbdm-MtiSw_2-3-rgb_front	10.05	13.88	It's all how you reference it and how you design around it.	3.83	3.83	12
aAbdm-MtiSw	aAbdm-MtiSw-3-rgb_front	aAbdm-MtiSw_3	aAbdm-MtiSw_3-3-rgb_front	13.99	19.82	We have an asymmetric skirt, asymmetric meaning it's not the same length all around.	5.83	5.83	14
aAbdm-MtiSw	aAbdm-MtiSw-3-rgb_front	aAbdm-MtiSw_4	aAbdm-MtiSw_4-3-rgb_front	20.21	25.14	This one, I've chosen to depict one that is short in the front than it is in the back.	4.93	4.93	19
aAbdm-MtiSw	aAbdm-MtiSw-3-rgb_front	aAbdm-MtiSw_6	aAbdm-MtiSw_6-3-rgb_front	41.18	43.8	I want my front part of my skirt to be right there, well that's a little short.	2.619999999999997	2.6199999999999974	17
aAbdm-MtiSw	aAbdm-MtiSw-3-rgb_front	aAbdm-MtiSw_7	aAbdm-MtiSw_7-3-rgb_front	46.99	50.02	I want the front part of my skirt to be right there and I want the back part, as I said earlier, to be longer.	3.030000000000001	3.030000000000001	25
aAbdm-MtiSw	aAbdm-MtiSw-3-rgb_front	aAbdm-MtiSw_9	aAbdm-MtiSw_9-3-rgb_front	64.82	68.13	That way, if you're looking at something straight on, you can see that it is longer in the back.	3.3100000000000023	3.3100000000000023	19
aAxwZVOGyXs	aAxwZVOGyXs-5-rgb_front	aAxwZVOGyXs_0	aAxwZVOGyXs_0-5-rgb_front	1.05	4.53	This is what's known as a fort.	3.4800000000000004	3.4800000000000004	7
