vid	text	duration_sec	word_count	file_path	source
HyGIBdTs9yg-00:22:53.288-00:22:55.874	So there are two leaders who can't sign.	2.6	9	D:\signbridge_dataset\openasl\train\HyGIBdTs9yg-00.22.53.288-00.22.55.874.mp4	openasl
mOcbZnI2adM-00:19:27.032-00:19:28.733	I've watched it.	1.701	4	D:\signbridge_dataset\openasl\train\mOcbZnI2adM-00.19.27.032-00.19.28.733.mp4	openasl
XQJp2F6N7OQ-00:03:15.979-00:03:20.439	Her rights to the boy have been stripped.	4.46	8	D:\signbridge_dataset\openasl\train\XQJp2F6N7OQ-00.03.15.979-00.03.20.439.mp4	openasl
C1qblYh-23I_0-5-rgb_front	I'm going to come into the rolling pin to further open up her shoulders and stretch that trapezius muscle.	5.95	19	D:\signbridge_dataset\how2sign\train\C1qblYh-23I_0-5-rgb_front.mp4	how2sign
rSiciLyYOyI-00:11:50.875-00:11:57.048	There were hearing people were lined up, a lot of them, maybe 15 or 20, I don't know.	6.173	19	D:\signbridge_dataset\openasl\train\rSiciLyYOyI-00.11.50.875-00.11.57.048.mp4	openasl
aSfclJczBL4_3-8-rgb_front	Twist is when you actually can twist the board.	3.65	9	D:\signbridge_dataset\how2sign\train\aSfclJczBL4_3-8-rgb_front.mp4	how2sign
CtzHLhxMNEg-00:01:37.296-00:01:39.933	Now, back to the news.	2.65	5	D:\signbridge_dataset\openasl\train\CtzHLhxMNEg-00.01.37.296-00.01.39.933.mp4	openasl
zsHK8wYjQ9E-00:01:33.900-00:01:38.239	All of this is being done to improve employment for all!	4.35	11	D:\signbridge_dataset\openasl\train\zsHK8wYjQ9E-00.01.33.900-00.01.38.239.mp4	openasl
Id8XymKwr2M-00:11:01.076-00:11:03.828	Both links are in the transcript.	2.752	6	D:\signbridge_dataset\openasl\train\Id8XymKwr2M-00.11.01.076-00.11.03.828.mp4	openasl
02LnULLXds4_32-8-rgb_front	So that's the foot of the very basic idea behind color adjust position.	5.65	13	D:\signbridge_dataset\how2sign\train\02LnULLXds4_32-8-rgb_front.mp4	how2sign
s_Nte6B73wc-00:02:14.207-00:02:17.792	This is how you sign it.	3.6	6	D:\signbridge_dataset\openasl\train\s_Nte6B73wc-00.02.14.207-00.02.17.792.mp4	openasl
edY8MnMxLvQ-00:12:37.923-00:12:43.763	So there's a conversation about the ethical and legal standpoints of the case.	5.85	14	D:\signbridge_dataset\openasl\train\edY8MnMxLvQ-00.12.37.923-00.12.43.763.mp4	openasl
nlZiGUd6ViM-00:10:28.126-00:10:31.755	The link to the application is below in the transcript.	3.65	10	D:\signbridge_dataset\openasl\train\nlZiGUd6ViM-00.10.28.126-00.10.31.755.mp4	openasl
1akHL1w-dg4-00:02:00.480-00:02:05.780	Authorities say he fired on officers during a traffic stop.	5.3	10	D:\signbridge_dataset\openasl\train\1akHL1w-dg4-00.02.00.480-00.02.05.780.mp4	openasl
50iETKggGHg-00:03:11.960-00:03:17.659	Cummins was arrested after being shot during a confrontation with police.	5.7	11	D:\signbridge_dataset\openasl\train\50iETKggGHg-00.03.11.960-00.03.17.659.mp4	openasl
PyBY9-dSJt8-00:02:39.163-00:02:41.253	The FCC doesn t want your products.	2.1	7	D:\signbridge_dataset\openasl\train\PyBY9-dSJt8-00.02.39.163-00.02.41.253.mp4	openasl
F56XdIDaTVE_5-5-rgb_front	The reason you want to throw it in the chest area is because of the fact that that's where your hands most typically go.	7.7	24	D:\signbridge_dataset\how2sign\train\F56XdIDaTVE_5-5-rgb_front.mp4	how2sign
hzpuXBlOJjk-00:15:52.326-00:15:59.582	When I'm sleeping, I do. dream about it sometimes.	7.256	11	D:\signbridge_dataset\openasl\train\hzpuXBlOJjk-00.15.52.326-00.15.59.582.mp4	openasl
PY8a3Q_GB1c-00:05:34.639-00:05:39.959	Everyone paused and stared in amazement.	5.35	6	D:\signbridge_dataset\openasl\train\PY8a3Q_GB1c-00.05.34.639-00.05.39.959.mp4	openasl
qAqNhdfkSwk-00:06:38.939-00:06:46.199	The service is a partnership with Door Dash, an online food delivery service.	7.3	13	D:\signbridge_dataset\openasl\train\qAqNhdfkSwk-00.06.38.939-00.06.46.199.mp4	openasl
oNOtyjl4FTE-00:10:45.460-00:10:50.440	So he broke out his camera.	5.0	6	D:\signbridge_dataset\openasl\train\oNOtyjl4FTE-00.10.45.460-00.10.50.440.mp4	openasl
4MXwmQ7Ht6E_4-8-rgb_front	This mark is the bottom of the cuff.	1.85	8	D:\signbridge_dataset\how2sign\train\4MXwmQ7Ht6E_4-8-rgb_front.mp4	how2sign
Eu1VoQlUdIE-00:01:13.079-00:01:20.879	One group in Georgia is training interpreters on how to handle emergency interpreting.	7.8	13	D:\signbridge_dataset\openasl\train\Eu1VoQlUdIE-00.01.13.079-00.01.20.879.mp4	openasl
DLeyYmQIz5M_3-3-rgb_front	You have to make less than a certain threshold.	3.35	9	D:\signbridge_dataset\how2sign\train\DLeyYmQIz5M_3-3-rgb_front.mp4	how2sign
MhhzjSvZFPA-00:10:35.600-00:10:40.779	It's full path across the sun will take 5 1/2 hours.	5.2	12	D:\signbridge_dataset\openasl\train\MhhzjSvZFPA-00.10.35.600-00.10.40.779.mp4	openasl
01G_nWgaYAQ_2-3-rgb_front	Now that the bridle is on, you want to make sure that it is fitted well.	4.8	16	D:\signbridge_dataset\how2sign\train\01G_nWgaYAQ_2-3-rgb_front.mp4	how2sign
CgYzSOc41Mc_0-5-rgb_front	The front side smith grind.	2.55	5	D:\signbridge_dataset\how2sign\train\CgYzSOc41Mc_0-5-rgb_front.mp4	how2sign
2-0BoNb-3DE-00:05:05.004-00:05:10.276	They face up to a year in jail.	5.272	8	D:\signbridge_dataset\openasl\train\2-0BoNb-3DE-00.05.05.004-00.05.10.276.mp4	openasl
0AQHLPt8NDk-00:06:09.468-00:06:15.742	Secondly, it would enable video interpreting for federal services.	6.274	9	D:\signbridge_dataset\openasl\train\0AQHLPt8NDk-00.06.09.468-00.06.15.742.mp4	openasl
7MVtn8T13Lc-00:00:11.000-00:00:16.856	It was awesome seeing people come from many states come together in one place to discuss their experiences and to ask questions.	5.856	22	D:\signbridge_dataset\openasl\train\7MVtn8T13Lc-00.00.11.000-00.00.16.856.mp4	openasl
wH3lJm0Typ0-00:21:16.141-00:21:17.576	That's all for today.	1.45	5	D:\signbridge_dataset\openasl\train\wH3lJm0Typ0-00.21.16.141-00.21.17.576.mp4	openasl
2VaCIOSpIWc_10-8-rgb_front	Another thing to consider is on this toy it needs 3 batteries.	6.6	12	D:\signbridge_dataset\how2sign\train\2VaCIOSpIWc_10-8-rgb_front.mp4	how2sign
Nt1KWTL_2RQ-00:07:22.540-00:07:29.639	The ice cream makers have partnered with the civil rights organization The Advancement Project National Office.	7.1	16	D:\signbridge_dataset\openasl\train\Nt1KWTL_2RQ-00.07.22.540-00.07.29.639.mp4	openasl
iD6DQiD2J7I-00:06:30.850-00:06:37.569	We've gotten an education by seeing differences even though we're all from the U.S. You can see differences in sign language and structure.	6.719	25	D:\signbridge_dataset\openasl\train\iD6DQiD2J7I-00.06.30.850-00.06.37.569.mp4	openasl
G0MjvzT_UqM_1-2-rgb_front	So, let's keep doing the same thing with the arms.	2.4	10	D:\signbridge_dataset\how2sign\test\G0MjvzT_UqM_1-2-rgb_front.mp4	how2sign
15XTbrrGLDY_10-8-rgb_front	We're first going to start with a cleansing treatment.	3.55	9	D:\signbridge_dataset\how2sign\train\15XTbrrGLDY_10-8-rgb_front.mp4	how2sign
rp8RC_hx7YI-00:02:44.332-00:02:50.207	He is the first active duty member to die from the virus.	5.9	12	D:\signbridge_dataset\openasl\train\rp8RC_hx7YI-00.02.44.332-00.02.50.207.mp4	openasl
JIZDMqpgg04-00:07:03.680-00:07:09.639	She says her favorite is chili mocha frappucino.	5.959	8	D:\signbridge_dataset\openasl\train\JIZDMqpgg04-00.07.03.680-00.07.09.639.mp4	openasl
JjnlDITFr4k-00:00:37.780-00:00:45.000	She was invited to be the grand marshal of the homecoming parade.	7.22	12	D:\signbridge_dataset\openasl\train\JjnlDITFr4k-00.00.37.780-00.00.45.000.mp4	openasl
F56XdIDaTVE_17-5-rgb_front	So you're going to throw strong hand pass or weak hand pass.	3.2	12	D:\signbridge_dataset\how2sign\train\F56XdIDaTVE_17-5-rgb_front.mp4	how2sign
-Aiz9jYxt4g_4-8-rgb_front	Sponges are a real personal choice as well.	3.15	8	D:\signbridge_dataset\how2sign\train\-Aiz9jYxt4g_4-8-rgb_front.mp4	how2sign
aygp09D7Z_w_13-5-rgb_front	Why do I want to stay on top of a ball if it's already down.	3.5	15	D:\signbridge_dataset\how2sign\train\aygp09D7Z_w_13-5-rgb_front.mp4	how2sign
1kMcBHJ2IPM_22-8-rgb_front	We'll cover installing the lug nuts.	2.0	6	D:\signbridge_dataset\how2sign\train\1kMcBHJ2IPM_22-8-rgb_front.mp4	how2sign
ecerzCFJ7xg_2-8-rgb_front	It takes time with African dance.	1.75	6	D:\signbridge_dataset\how2sign\train\ecerzCFJ7xg_2-8-rgb_front.mp4	how2sign
2ITtrEoHXt0-00:09:13.419-00:09:18.879	The remake also features new characters.	5.46	6	D:\signbridge_dataset\openasl\train\2ITtrEoHXt0-00.09.13.419-00.09.18.879.mp4	openasl
Ph12GH759zI-00:04:42.480-00:04:49.759	They recorded themselves assaulting the thieves and posted the video on social media.	7.3	13	D:\signbridge_dataset\openasl\train\Ph12GH759zI-00.04.42.480-00.04.49.759.mp4	openasl
vz8Gb-XiaeQ-00:02:11.659-00:02:15.460	Details on Franklin's funeral arrangements will be released in the coming days.	3.801	13	D:\signbridge_dataset\openasl\train\vz8Gb-XiaeQ-00.02.11.659-00.02.15.460.mp4	openasl
s28rEjOtnf8-00:06:02.100-00:06:06.259	If you don't like needles, now might be the right time to look away.	4.2	15	D:\signbridge_dataset\openasl\train\s28rEjOtnf8-00.06.02.100-00.06.06.259.mp4	openasl
_dOoJwD0jck-00:05:51.651-00:05:55.521	No names have been shared yet for replacement.	3.87	8	D:\signbridge_dataset\openasl\train\_dOoJwD0jck-00.05.51.651-00.05.55.521.mp4	openasl
4JAC1zNjrZI-00:04:29.730-00:04:31.730	Why is this round important?	2.0	5	D:\signbridge_dataset\openasl\train\4JAC1zNjrZI-00.04.29.730-00.04.31.730.mp4	openasl
fLZ-ZLa67AI-00:08:51.580-00:08:55.799	He says US is open to it.	4.219	7	D:\signbridge_dataset\openasl\train\fLZ-ZLa67AI-00.08.51.580-00.08.55.799.mp4	openasl
OtSXwPwHRx4-00:00:15.220-00:00:18.600	The primary focus of our discussion was about October 20th.	3.4	10	D:\signbridge_dataset\openasl\train\OtSXwPwHRx4-00.00.15.220-00.00.18.600.mp4	openasl
SkqPrjECefg-00:00:15.803-00:00:18.300	The whole state of Texas?	2.5	5	D:\signbridge_dataset\openasl\train\SkqPrjECefg-00.00.15.803-00.00.18.300.mp4	openasl
PaEKcM-vQkw-00:03:48.039-00:03:53.800	If convicted Peterson faces more than 96 years in prison.	5.761	10	D:\signbridge_dataset\openasl\train\PaEKcM-vQkw-00.03.48.039-00.03.53.800.mp4	openasl
CWIsQEHuVZ4_6-3-rgb_front	Look at that!	2.65	3	D:\signbridge_dataset\how2sign\train\CWIsQEHuVZ4_6-3-rgb_front.mp4	how2sign
rzGo6eQvstY-00:04:07.199-00:04:13.800	The team owner was convicted of fraud and fled the country.	6.601	11	D:\signbridge_dataset\openasl\train\rzGo6eQvstY-00.04.07.199-00.04.13.800.mp4	openasl
hHxhQ-5ms18-00:08:28.629-00:08:33.700	The potential for bacterial contamination grows every day.	5.071	8	D:\signbridge_dataset\openasl\train\hHxhQ-5ms18-00.08.28.629-00.08.33.700.mp4	openasl
3AZ3qDTv1BM_4-5-rgb_front	And also a half a shot of butterscotch schnapps.	5.0	9	D:\signbridge_dataset\how2sign\train\3AZ3qDTv1BM_4-5-rgb_front.mp4	how2sign
p8jOQXSkjGw-00:07:38.480-00:07:40.600	A $1,000 reward is being offered.	2.12	6	D:\signbridge_dataset\openasl\train\p8jOQXSkjGw-00.07.38.480-00.07.40.600.mp4	openasl
QIasUvV5_OI-00:01:05.260-00:01:12.659	We recognize a need to create accessible resource for deaf caregivers who care for people with Alzheimer s disease or related dementias.	7.4	22	D:\signbridge_dataset\openasl\train\QIasUvV5_OI-00.01.05.260-00.01.12.659.mp4	openasl
4QhpU9Fk5dA_7-8-rgb_front	If you choose to drink it, which I don't recommend, there should be no caffeine at all.	4.3	17	D:\signbridge_dataset\how2sign\train\4QhpU9Fk5dA_7-8-rgb_front.mp4	how2sign
mYfTg-wrGyk-00:01:38.920-00:01:43.280	President Trump s campaign has filed several lawsuits.	4.36	8	D:\signbridge_dataset\openasl\train\mYfTg-wrGyk-00.01.38.920-00.01.43.280.mp4	openasl
XVmKZnAlPbw-00:01:39.231-00:01:45.638	After this second vote, the bill goes to the mayor, who can sign it or veto it.	6.407	17	D:\signbridge_dataset\openasl\train\XVmKZnAlPbw-00.01.39.231-00.01.45.638.mp4	openasl
VkLIJDtQYQw-00:00:41.899-00:00:48.000	Resistance means to show up and tell people this is not okay.	6.101	12	D:\signbridge_dataset\openasl\train\VkLIJDtQYQw-00.00.41.899-00.00.48.000.mp4	openasl
qmL-_edshTo-00:00:10.839-00:00:14.560	I showed up an hour early before the trial started at 9:00 a.m.	3.721	13	D:\signbridge_dataset\openasl\train\qmL-_edshTo-00.00.10.839-00.00.14.560.mp4	openasl
3tMjbhSx3zY_21-5-rgb_front	And that exercise is the scissor kick.	2.55	7	D:\signbridge_dataset\how2sign\train\3tMjbhSx3zY_21-5-rgb_front.mp4	how2sign
BfUPRI3h4vo-00:11:21.931-00:11:25.183	She is thrilled that her work was selected.	3.252	8	D:\signbridge_dataset\openasl\train\BfUPRI3h4vo-00.11.21.931-00.11.25.183.mp4	openasl
1QBezkHsXd4_2-8-rgb_front	Some of them you can address in training and some of them really just need to be addressed by the experience of doing the races.	5.3	25	D:\signbridge_dataset\how2sign\train\1QBezkHsXd4_2-8-rgb_front.mp4	how2sign
ggouMQubrPo-00:23:38.834-00:23:40.544	They were not going to help me.	1.71	7	D:\signbridge_dataset\openasl\train\ggouMQubrPo-00.23.38.834-00.23.40.544.mp4	openasl
Bd2YIcGbbJg-00:00:52.020-00:00:57.840	Two people get out of the car and start to run and an officer opens fire.	5.85	16	D:\signbridge_dataset\openasl\train\Bd2YIcGbbJg-00.00.52.020-00.00.57.840.mp4	openasl
eOCzDL-1dOw_1-1-rgb_front	There's two different types of snake, Boyd's and Colubridae's in the reptile family.	4.7	13	D:\signbridge_dataset\how2sign\train\eOCzDL-1dOw_1-1-rgb_front.mp4	how2sign
JIZDMqpgg04-00:09:12.799-00:09:17.448	I had never heard of Dad's Garage before so I asked them how they found me.	4.65	17	D:\signbridge_dataset\openasl\train\JIZDMqpgg04-00.09.12.799-00.09.17.448.mp4	openasl
M1UpvJATinc-00:04:01.508-00:04:06.780	The CDC has announced new symptoms other than the three previously presented.	5.3	12	D:\signbridge_dataset\openasl\train\M1UpvJATinc-00.04.01.508-00.04.06.780.mp4	openasl
j2iRHiIYtTg-00:08:47.293-00:08:49.729	The world is watching you.	2.45	5	D:\signbridge_dataset\openasl\train\j2iRHiIYtTg-00.08.47.293-00.08.49.729.mp4	openasl
vTs4UBTvly8-00:09:05.360-00:09:09.740	Despite being grazed by a bullet, Shaw jumped to action to wrestle the gun away from the shooter.	4.4	18	D:\signbridge_dataset\openasl\train\vTs4UBTvly8-00.09.05.360-00.09.09.740.mp4	openasl
EslZp7UiTck-00:13:47.427-00:13:52.030	We try because we care, even if it is not our jobs.	4.65	12	D:\signbridge_dataset\openasl\train\EslZp7UiTck-00.13.47.427-00.13.52.030.mp4	openasl
7JF1onKatVI-00:01:01.000-00:01:06.400	They will look at the execution, are their runs smooth or do they struggle with balancing themselves?	5.4	17	D:\signbridge_dataset\openasl\train\7JF1onKatVI-00.01.01.000-00.01.06.400.mp4	openasl
1oys0KyRSS0_1-8-rgb_front	As we stated, the release point is essentially the point where the ball comes out of his hand.	4.4	18	D:\signbridge_dataset\how2sign\train\1oys0KyRSS0_1-8-rgb_front.mp4	how2sign
0OTrKoliOTc-00:02:33.219-00:02:38.919	He announced in April that he would not seek reelection.	5.7	10	D:\signbridge_dataset\openasl\train\0OTrKoliOTc-00.02.33.219-00.02.38.919.mp4	openasl
sXkksZ1s--U-00:10:08.039-00:10:13.440	Believe it or not, he used to be afraid of mascots.	5.45	11	D:\signbridge_dataset\openasl\train\sXkksZ1s--U-00.10.08.039-00.10.13.440.mp4	openasl
Z4ffuzkCH9M-00:13:42.947-00:13:46.450	I'm curious, how did you get it to that point?	3.503	11	D:\signbridge_dataset\openasl\train\Z4ffuzkCH9M-00.13.42.947-00.13.46.450.mp4	openasl
i5WYcqIz5J0-00:00:40.497-00:00:43.334	It seems like it was bombed.	2.85	6	D:\signbridge_dataset\openasl\train\i5WYcqIz5J0-00.00.40.497-00.00.43.334.mp4	openasl
034pv2RSK8E_14-8-rgb_front	Working within ten to fifteen reps, three sets.	5.55	8	D:\signbridge_dataset\how2sign\train\034pv2RSK8E_14-8-rgb_front.mp4	how2sign
iMJ9CjBX7eo-00:02:54.719-00:02:59.599	Hi, I'm Jeremy and I'm from New York City.	4.9	11	D:\signbridge_dataset\openasl\train\iMJ9CjBX7eo-00.02.54.719-00.02.59.599.mp4	openasl
ZgvLTS2zJdo-00:11:16.519-00:11:21.039	I can t quote him exactly, but I got the impression that he had a hot temper.	4.55	17	D:\signbridge_dataset\openasl\train\ZgvLTS2zJdo-00.11.16.519-00.11.21.039.mp4	openasl
1BE6JW91TyM_16-8-rgb_front	It's all environmentally friendly so let's get started.	3.4	8	D:\signbridge_dataset\how2sign\train\1BE6JW91TyM_16-8-rgb_front.mp4	how2sign
ndkxCPRzupg-00:07:58.845-00:08:04.684	Two interesting topics that were also brought up with Darrick during our interview.	5.85	13	D:\signbridge_dataset\openasl\train\ndkxCPRzupg-00.07.58.845-00.08.04.684.mp4	openasl
BRBt1zOfZnc_11-3-rgb_front	It's quite a thing.	2.85	4	D:\signbridge_dataset\how2sign\train\BRBt1zOfZnc_11-3-rgb_front.mp4	how2sign
1hB73-7GUFw_8-5-rgb_front	So you start here and your hands are this way.	5.15	10	D:\signbridge_dataset\how2sign\train\1hB73-7GUFw_8-5-rgb_front.mp4	how2sign
d_0dt3VdYCo_19-8-rgb_front	See how many out of 50 you can make, and as the number of balls in practice improves, your results on the court are also going to improve.	6.75	28	D:\signbridge_dataset\how2sign\val\d_0dt3VdYCo_19-8-rgb_front.mp4	how2sign
aOZYGJYBzAo_12-8-rgb_front	You know what before you get started make sure that your molds are washed.	3.9	14	D:\signbridge_dataset\how2sign\train\aOZYGJYBzAo_12-8-rgb_front.mp4	how2sign
ZA3od5mtLvo-00:04:01.050-00:04:02.500	They send me kisses.	1.45	4	D:\signbridge_dataset\openasl\train\ZA3od5mtLvo-00.04.01.050-00.04.02.500.mp4	openasl
Dg2DjTVCGww_12-4-rgb_front	So this is push, pull let go, and then you're going to stop her on the hip.	3.55	17	D:\signbridge_dataset\how2sign\train\Dg2DjTVCGww_12-4-rgb_front.mp4	how2sign
k38hoyVvhkE-00:00:23.315-00:00:26.068	Today, I will have someone else covering the top news stories.	2.8	11	D:\signbridge_dataset\openasl\train\k38hoyVvhkE-00.00.23.315-00.00.26.068.mp4	openasl
AgraECvNR1A-00:06:50.399-00:06:52.120	Comforted me when I was down.	1.721	6	D:\signbridge_dataset\openasl\train\AgraECvNR1A-00.06.50.399-00.06.52.120.mp4	openasl
07mFG9turoU_8-5-rgb_front	Reach the toes toward the ceiling.	1.95	6	D:\signbridge_dataset\how2sign\train\07mFG9turoU_8-5-rgb_front.mp4	how2sign
1aRNY8wFqa0_25-8-rgb_front	The instruments and the computing and the re-agents into experiments.	4.9	10	D:\signbridge_dataset\how2sign\train\1aRNY8wFqa0_25-8-rgb_front.mp4	how2sign
CjWTln_pa2E-00:05:46.360-00:05:53.660	This is an ASL-only event so no voice interpretation will be provided.	7.3	13	D:\signbridge_dataset\openasl\train\CjWTln_pa2E-00.05.46.360-00.05.53.660.mp4	openasl
hbgDIstz44Q-00:02:10.438-00:02:12.120	It s always different.	1.7	4	D:\signbridge_dataset\openasl\train\hbgDIstz44Q-00.02.10.438-00.02.12.120.mp4	openasl
S4XbLn_o6OY-00:07:41.100-00:07:46.259	But he hashtagged to the word 'Saint.'	5.159	7	D:\signbridge_dataset\openasl\train\S4XbLn_o6OY-00.07.41.100-00.07.46.259.mp4	openasl
VZ4FUG_HuEM-00:10:07.919-00:10:13.759	Don't make meetings or classrooms public.	5.85	7	D:\signbridge_dataset\openasl\train\VZ4FUG_HuEM-00.10.07.919-00.10.13.759.mp4	openasl
bZsC1UP5uWw-00:03:01.281-00:03:05.818	"Why did I use the word, ""possible"" in my vlog?"	4.55	10	D:\signbridge_dataset\openasl\train\bZsC1UP5uWw-00.03.01.281-00.03.05.818.mp4	openasl
JBfXIklnhCE-00:00:55.460-00:01:02.179	Apply to jobs that tell you Yes, this job is for me! Get to know the company.	6.75	17	D:\signbridge_dataset\openasl\train\JBfXIklnhCE-00.00.55.460-00.01.02.179.mp4	openasl
nxR1Vng0-E8-00:06:03.904-00:06:09.410	He took his son to quiet him but dropped him in the kitchen.	5.506	13	D:\signbridge_dataset\openasl\train\nxR1Vng0-E8-00.06.03.904-00.06.09.410.mp4	openasl
zpKzb1SBN3Y-00:01:04.599-00:01:06.900	A lot of collaboration and exchange happened during that time.	2.35	10	D:\signbridge_dataset\openasl\train\zpKzb1SBN3Y-00.01.04.599-00.01.06.900.mp4	openasl
WUddLxofi8c-00:01:25.840-00:01:29.439	Her sales actually improved because of this result.	3.6	8	D:\signbridge_dataset\openasl\train\WUddLxofi8c-00.01.25.840-00.01.29.439.mp4	openasl
EvS51qz56A0_29-8-rgb_front	Like I said, auditioning can be intimidating at first.	2.7	9	D:\signbridge_dataset\how2sign\train\EvS51qz56A0_29-8-rgb_front.mp4	how2sign
ITBFiwzJ-u8-00:00:19.366-00:00:24.300	I hope you all have been keeping track of my whereabouts and what Ive been doing as Miss Deaf America.	4.95	21	D:\signbridge_dataset\openasl\test\ITBFiwzJ-u8-00.00.19.366-00.00.24.300.mp4	openasl
l1Dec3vETdQ-00:01:30.359-00:01:38.159	They say crypto can cause profuse watery diarrhea for as long as three weeks.	7.8	14	D:\signbridge_dataset\openasl\train\l1Dec3vETdQ-00.01.30.359-00.01.38.159.mp4	openasl
8NRDuefNAB8-00:17:23.709-00:17:29.506	There are two men, Maduro and Guaid , who have both proclaimed themselves president.	5.8	13	D:\signbridge_dataset\openasl\train\8NRDuefNAB8-00.17.23.709-00.17.29.506.mp4	openasl
0KcUZlotmlo-00:02:29.039-00:02:30.960	Sorry about that, but you re great!	1.95	7	D:\signbridge_dataset\openasl\train\0KcUZlotmlo-00.02.29.039-00.02.30.960.mp4	openasl
aPWX82zLo50_24-5-rgb_front	Shampoo first but rinse very well.	3.35	6	D:\signbridge_dataset\how2sign\train\aPWX82zLo50_24-5-rgb_front.mp4	how2sign
077rQK39ycg_18-5-rgb_front	So let's get our peppers in there.	1.9	7	D:\signbridge_dataset\how2sign\train\077rQK39ycg_18-5-rgb_front.mp4	how2sign
NcyieJ9Yy6Y-00:03:29.159-00:03:37.159	The year 2020 continues to shock and change us as a nation.	8.0	12	D:\signbridge_dataset\openasl\train\NcyieJ9Yy6Y-00.03.29.159-00.03.37.159.mp4	openasl
t-krQnPN_GY-00:16:32.990-00:16:36.035	You'll have to buy a cashless card.	3.05	8	D:\signbridge_dataset\openasl\train\t-krQnPN_GY-00.16.32.990-00.16.36.035.mp4	openasl
BfUPRI3h4vo-00:10:06.938-00:10:14.697	Last month Starbucks in Guangzhou (this is the sign) wanted to start the first signing store in China.	7.759	18	D:\signbridge_dataset\openasl\train\BfUPRI3h4vo-00.10.06.938-00.10.14.697.mp4	openasl
-cmG4MzqyjE_6-5-rgb_front	There's spot treatments.	1.45	3	D:\signbridge_dataset\how2sign\train\-cmG4MzqyjE_6-5-rgb_front.mp4	how2sign
EVXMvKdabuc_29-1-rgb_front	We'll get together in the next segment and we'll see how to put them all together.	3.8	16	D:\signbridge_dataset\how2sign\train\EVXMvKdabuc_29-1-rgb_front.mp4	how2sign
ovkTXT9CzKw-00:12:02.451-00:12:09.720	An example is when he said he'd build a wall to prevent illegal immigrants.	7.269	15	D:\signbridge_dataset\openasl\train\ovkTXT9CzKw-00.12.02.451-00.12.09.720.mp4	openasl
ALW91e6WPTU-00:05:23.889-00:05:29.428	For each state I visited, I did research on two different groups.	5.55	12	D:\signbridge_dataset\openasl\train\ALW91e6WPTU-00.05.23.889-00.05.29.428.mp4	openasl
N1SdBBKuoSY-00:09:35.379-00:09:40.039	It is responsible for the most deaths out of the three types.	4.7	12	D:\signbridge_dataset\openasl\train\N1SdBBKuoSY-00.09.35.379-00.09.40.039.mp4	openasl
6IlzyR80mU4-00:20:11.125-00:20:17.583	She said she knew there would be a thunderstorm, but did not realize how bad it would be.	6.458	18	D:\signbridge_dataset\openasl\train\6IlzyR80mU4-00.20.11.125-00.20.17.583.mp4	openasl
0AQHLPt8NDk-00:06:59.819-00:07:02.889	Thank you for sharing, Folino.	3.07	5	D:\signbridge_dataset\openasl\train\0AQHLPt8NDk-00.06.59.819-00.07.02.889.mp4	openasl
f49dpJCNEfQ_6-5-rgb_front	They usually wear the pony tail's real, real high.	2.8	9	D:\signbridge_dataset\how2sign\train\f49dpJCNEfQ_6-5-rgb_front.mp4	how2sign
ur-HzfnbPSI-00:05:54.687-00:05:58.190	There would be no direction.	3.503	5	D:\signbridge_dataset\openasl\train\ur-HzfnbPSI-00.05.54.687-00.05.58.190.mp4	openasl
ICBGc3FXFyQ-00:05:41.446-00:05:47.000	The state of New York now realizes the importance of 4201 schools and has decided to keep them.	5.6	18	D:\signbridge_dataset\openasl\train\ICBGc3FXFyQ-00.05.41.446-00.05.47.000.mp4	openasl
G3EE6yhl1vk_7-5-rgb_front	So, the drummer should really consider that.	3.55	7	D:\signbridge_dataset\how2sign\test\G3EE6yhl1vk_7-5-rgb_front.mp4	how2sign
1oys0KyRSS0_6-8-rgb_front	A if you don't see the ball you can't hit the ball.	2.55	12	D:\signbridge_dataset\how2sign\train\1oys0KyRSS0_6-8-rgb_front.mp4	how2sign
1I70ko7Kn8E_7-5-rgb_front	Now I have my set of buggy chip clips.	3.55	9	D:\signbridge_dataset\how2sign\train\1I70ko7Kn8E_7-5-rgb_front.mp4	how2sign
vi4MuOpuhcg-00:06:59.100-00:07:02.139	The station is 104.1 FM.	3.05	5	D:\signbridge_dataset\openasl\train\vi4MuOpuhcg-00.06.59.100-00.07.02.139.mp4	openasl
WZVRfaR4JXM-00:00:41.159-00:00:44.500	And their teacher is a high school student.	3.35	8	D:\signbridge_dataset\openasl\train\WZVRfaR4JXM-00.00.41.159-00.00.44.500.mp4	openasl
f9IWQ5RfWOE-00:02:41.627-00:02:49.002	I see some common themes, yes, in barriers, and in what led them to have successful experiences.	7.4	17	D:\signbridge_dataset\openasl\train\f9IWQ5RfWOE-00.02.41.627-00.02.49.002.mp4	openasl
2iFx_uR3GBQ_21-1-rgb_front	So fun out there with your friends while you practice this kick.	2.65	12	D:\signbridge_dataset\how2sign\train\2iFx_uR3GBQ_21-1-rgb_front.mp4	how2sign
6IlzyR80mU4-00:22:12.165-00:22:19.915	She said she learned a lesson to never underestimate tornado warnings.	7.75	11	D:\signbridge_dataset\openasl\train\6IlzyR80mU4-00.22.12.165-00.22.19.915.mp4	openasl
E29uPL981ZQ_12-1-rgb_front	These guys max out at about two to three feet.	3.4	10	D:\signbridge_dataset\how2sign\train\E29uPL981ZQ_12-1-rgb_front.mp4	how2sign
